"","week_end","geography","county","percent_visits_combined","percent_visits_covid","percent_visits_influenza","percent_visits_rsv","percent_visits_smoothed_combined","percent_visits_smoothed_covid","percent_visits_smoothed_influenza","percent_visits_smoothed_rsv","ed_trends_covid","ed_trends_influenza","ed_trends_rsv","hsa","hsa_counties","hsa_nci_id","fips","trend_source","BuildNumber"
"7800",2024-10-19,"Connecticut","All",NA,1.04,0.1,0.07,NA,1.13,0.09,0.05,"Decreasing","Increasing","Increasing","All","All","All",9000,"State",2025-12-30
"7801",2024-10-19,"District of Columbia","All",NA,0.26,0.13,0.1,NA,0.42,0.09,0.05,"Decreasing","No Change","No Change","All","All","All",11000,"State",2025-12-30
"7802",2024-10-19,"Georgia","All",NA,0.3,0.13,0.17,NA,0.3,0.1,0.15,"Decreasing","No Change","Increasing","All","All","All",13000,"State",2025-12-30
"7803",2024-10-19,"Idaho","All",NA,0.72,0.17,0.06,NA,0.96,0.12,0.06,"Decreasing","No Change","No Change","All","All","All",16000,"State",2025-12-30
"7804",2024-10-19,"Illinois","All",NA,0.59,0.1,0.07,NA,0.68,0.09,0.05,"Decreasing","Increasing","Increasing","All","All","All",17000,"State",2025-12-30
"7805",2024-10-19,"Kansas","All",NA,0.63,0.08,0.01,NA,0.74,0.07,0.03,"Decreasing","No Change","No Change","All","All","All",20000,"State",2025-12-30
"7806",2024-10-19,"Kentucky","All",NA,1.02,0.18,0.08,NA,1.03,0.15,0.07,"Decreasing","No Change","Increasing","All","All","All",21000,"State",2025-12-30
"7807",2024-10-19,"North Carolina","All",NA,0.69,0.77,0.06,NA,0.83,0.71,0.04,"Decreasing","No Change","Increasing","All","All","All",37000,"State",2025-12-30
"7808",2024-10-19,"Oregon","All",NA,1.11,0.14,0.02,NA,1.39,0.09,0.02,"Decreasing","Increasing","No Change","All","All","All",41000,"State",2025-12-30
"7809",2024-10-26,"California","All",NA,0.39,0.2,0.04,NA,0.45,0.16,0.03,"Decreasing","Increasing","Increasing","All","All","All",6000,"State",2025-12-30
"7810",2024-10-26,"Delaware","All",NA,0.63,0.04,0.17,NA,0.61,0.05,0.14,"Decreasing","No Change","Increasing","All","All","All",10000,"State",2025-12-30
"7811",2024-10-26,"Illinois","All",NA,0.62,0.15,0.08,NA,0.61,0.12,0.06,"Decreasing","Increasing","Increasing","All","All","All",17000,"State",2025-12-30
"7812",2024-10-26,"Kentucky","All",NA,1.03,0.19,0.1,NA,1.01,0.18,0.09,"Decreasing","Increasing","Increasing","All","All","All",21000,"State",2025-12-30
"7813",2024-10-26,"Maine","All",NA,1.22,0.06,0.03,NA,1.28,0.05,0.01,"Decreasing","No Change","No Change","All","All","All",23000,"State",2025-12-30
"7814",2024-10-26,"Minnesota","All",NA,0.94,0.1,0.03,NA,1.07,0.12,0.01,"Decreasing","No Change","No Change","All","All","All",27000,"State",2025-12-30
"7815",2024-10-26,"Nebraska","All",NA,0.5,0.07,0.01,NA,0.52,0.04,0,"Decreasing","No Change","No Change","All","All","All",31000,"State",2025-12-30
"7816",2024-10-26,"New Hampshire","All",NA,0.95,0.18,0.07,NA,1.14,0.17,0.03,"Decreasing","No Change","No Change","All","All","All",33000,"State",2025-12-30
"7817",2024-10-26,"New Mexico","All",NA,1.21,0.19,0.01,NA,1.28,0.17,0.01,"No Change","Increasing","No Change","All","All","All",35000,"State",2025-12-30
"7818",2024-10-26,"Ohio","All",NA,0.68,0.11,0.05,NA,0.68,0.09,0.04,"Decreasing","Increasing","Increasing","All","All","All",39000,"State",2025-12-30
"7819",2024-10-26,"Tennessee","All",NA,0.54,0.33,0.23,NA,0.54,0.3,0.2,"Decreasing","Increasing","Increasing","All","All","All",47000,"State",2025-12-30
"7820",2024-10-26,"Vermont","All",NA,0.95,0.02,0.03,NA,1.22,0.04,0.02,"Decreasing","No Change","No Change","All","All","All",50000,"State",2025-12-30
"7821",2024-10-26,"Washington","All",NA,0.82,0.21,0.06,NA,1.04,0.18,0.04,"Decreasing","No Change","Increasing","All","All","All",53000,"State",2025-12-30
"7822",2024-10-26,"Wisconsin","All",NA,0.85,0.09,0.01,NA,0.98,0.08,0.01,"Decreasing","No Change","Increasing","All","All","All",55000,"State",2025-12-30
"7823",2024-11-02,"Arizona","All",NA,1.16,0.66,0.01,NA,1.08,0.53,0.01,"No Change","Increasing","No Change","All","All","All",4000,"State",2025-12-30
"7824",2024-11-02,"California","All",NA,0.37,0.24,0.05,NA,0.4,0.2,0.04,"Decreasing","Increasing","Increasing","All","All","All",6000,"State",2025-12-30
"7825",2024-11-02,"District of Columbia","All",NA,0.28,0.22,0.14,NA,0.29,0.16,0.14,"Decreasing","Increasing","Increasing","All","All","All",11000,"State",2025-12-30
"7826",2024-11-02,"Hawaii","All",NA,0.55,1.1,0.39,NA,0.58,0.73,0.28,"Decreasing","Increasing","Increasing","All","All","All",15000,"State",2025-12-30
"7827",2024-11-02,"Idaho","All",NA,0.64,0.24,0.06,NA,0.66,0.17,0.07,"Decreasing","No Change","No Change","All","All","All",16000,"State",2025-12-30
"7828",2024-11-02,"Iowa","All",NA,0.59,0.07,0.04,NA,0.65,0.05,0.03,"Decreasing","No Change","Increasing","All","All","All",19000,"State",2025-12-30
"7829",2024-11-02,"Kansas","All",NA,0.52,0.16,0.03,NA,0.61,0.11,0.02,"Decreasing","Increasing","No Change","All","All","All",20000,"State",2025-12-30
"7830",2024-11-02,"Kentucky","All",NA,1.01,0.24,0.14,NA,1.02,0.21,0.11,"No Change","Increasing","Increasing","All","All","All",21000,"State",2025-12-30
"7831",2024-11-02,"Maine","All",NA,1.06,0.04,0.01,NA,1.16,0.04,0.01,"Decreasing","No Change","No Change","All","All","All",23000,"State",2025-12-30
"7832",2024-11-02,"Michigan","All",NA,0.88,0.15,0.12,NA,0.87,0.11,0.09,"Decreasing","Increasing","Increasing","All","All","All",26000,"State",2025-12-30
"7833",2024-11-02,"Ohio","All",NA,0.62,0.13,0.05,NA,0.65,0.11,0.05,"Decreasing","Increasing","Increasing","All","All","All",39000,"State",2025-12-30
"7834",2024-11-02,"Oregon","All",NA,0.67,0.16,0.03,NA,0.89,0.13,0.02,"Decreasing","Increasing","No Change","All","All","All",41000,"State",2025-12-30
"7835",2024-11-02,"Pennsylvania","All",NA,0.57,0.15,0.06,NA,0.63,0.12,0.05,"Decreasing","Increasing","Increasing","All","All","All",42000,"State",2025-12-30
"7836",2024-11-02,"Utah","All",NA,0.79,0.17,0.05,NA,0.8,0.15,0.03,"Decreasing","No Change","No Change","All","All","All",49000,"State",2025-12-30
"7837",2024-11-02,"Vermont","All",NA,0.99,0.07,0.09,NA,1.08,0.06,0.04,"Decreasing","No Change","No Change","All","All","All",50000,"State",2025-12-30
"7838",2024-11-02,"Wyoming","All",NA,0,0,0,NA,0,0,0,"Data Unavailable","Data Unavailable","Data Unavailable","All","All","All",56000,"State",2025-12-30
"7839",2024-11-09,"Arkansas","All",NA,0.49,0.18,0.21,NA,0.61,0.22,0.16,"No Change","No Change","Increasing","All","All","All",5000,"State",2025-12-30
"7840",2024-11-09,"Colorado","All",NA,0.84,0.33,0.05,NA,0.83,0.29,0.03,"No Change","Increasing","No Change","All","All","All",8000,"State",2025-12-30
"7841",2024-11-09,"Connecticut","All",NA,0.92,0.12,0.14,NA,0.85,0.12,0.11,"Decreasing","No Change","Increasing","All","All","All",9000,"State",2025-12-30
"7842",2024-11-09,"Illinois","All",NA,0.55,0.23,0.18,NA,0.6,0.19,0.12,"No Change","Increasing","Increasing","All","All","All",17000,"State",2025-12-30
"7843",2024-11-09,"Indiana","All",NA,0.62,0.17,0.08,NA,0.59,0.15,0.06,"No Change","Increasing","Increasing","All","All","All",18000,"State",2025-12-30
"7844",2024-11-09,"Iowa","All",NA,0.48,0.07,0.06,NA,0.55,0.06,0.05,"Decreasing","No Change","Increasing","All","All","All",19000,"State",2025-12-30
"7845",2024-11-09,"New Mexico","All",NA,1.59,0.38,0.04,NA,1.35,0.26,0.02,"No Change","Increasing","No Change","All","All","All",35000,"State",2025-12-30
"7846",2024-11-09,"Rhode Island","All",NA,0.55,0.15,0.08,NA,0.62,0.1,0.07,"No Change","No Change","No Change","All","All","All",44000,"State",2025-12-30
"7847",2024-11-09,"United States","All",NA,0.52,0.42,0.26,NA,0.55,0.35,0.2,"Decreasing","Increasing","Increasing","All","All","All",0,"United States",2025-12-30
"7848",2024-11-09,"Vermont","All",NA,0.85,0,0.07,NA,0.93,0.03,0.06,"Decreasing","No Change","No Change","All","All","All",50000,"State",2025-12-30
"7849",2024-11-09,"West Virginia","All",NA,0.89,0.18,0.09,NA,0.95,0.17,0.05,"Decreasing","No Change","Increasing","All","All","All",54000,"State",2025-12-30
"7850",2024-11-09,"Wisconsin","All",NA,0.77,0.09,0.02,NA,0.83,0.1,0.02,"Decreasing","Increasing","No Change","All","All","All",55000,"State",2025-12-30
"7851",2024-11-16,"Alabama","All",NA,0.37,0.89,0.86,NA,0.42,0.73,0.67,"Decreasing","Increasing","Increasing","All","All","All",1000,"State",2025-12-30
"7852",2024-11-16,"Alaska","All",NA,0.66,0.81,0.35,NA,0.59,0.79,0.25,"No Change","No Change","Increasing","All","All","All",2000,"State",2025-12-30
"7853",2024-11-16,"California","All",NA,0.37,0.5,0.11,NA,0.37,0.35,0.08,"No Change","Increasing","Increasing","All","All","All",6000,"State",2025-12-30
"7854",2024-11-16,"Connecticut","All",NA,0.73,0.12,0.17,NA,0.81,0.12,0.14,"No Change","No Change","Increasing","All","All","All",9000,"State",2025-12-30
"7855",2024-11-16,"Florida","All",NA,0.28,1.46,0.62,NA,0.33,1.26,0.53,"Decreasing","Increasing","Increasing","All","All","All",12000,"State",2025-12-30
"7856",2024-11-16,"Hawaii","All",NA,0.51,0.91,0.64,NA,0.52,0.9,0.48,"No Change","Increasing","Increasing","All","All","All",15000,"State",2025-12-30
"7857",2024-11-16,"Indiana","All",NA,0.55,0.27,0.13,NA,0.58,0.2,0.09,"No Change","Increasing","Increasing","All","All","All",18000,"State",2025-12-30
"7858",2024-11-16,"Maryland","All",NA,0.34,0.18,0.56,NA,0.4,0.16,0.44,"Decreasing","Increasing","Increasing","All","All","All",24000,"State",2025-12-30
"7859",2024-11-16,"Massachusetts","All",NA,0.65,0.17,0.38,NA,0.65,0.16,0.26,"Decreasing","No Change","Increasing","All","All","All",25000,"State",2025-12-30
"7860",2024-11-16,"Minnesota","All",NA,1,0.33,0.09,NA,0.95,0.27,0.05,"No Change","Increasing","Increasing","All","All","All",27000,"State",2025-12-30
"7861",2024-11-16,"Montana","All",NA,0.99,0.06,0,NA,1.04,0.06,0,"No Change","No Change","No Change","All","All","All",30000,"State",2025-12-30
"7862",2024-11-16,"Nevada","All",NA,0.51,0.87,0.12,NA,0.5,0.63,0.07,"No Change","Increasing","Increasing","All","All","All",32000,"State",2025-12-30
"7863",2024-11-16,"New Hampshire","All",NA,0.76,0.3,0.22,NA,0.75,0.26,0.09,"Decreasing","Increasing","Increasing","All","All","All",33000,"State",2025-12-30
"7864",2024-11-16,"New York","All",NA,0.34,0.13,0.28,NA,0.39,0.11,0.2,"Decreasing","Increasing","Increasing","All","All","All",36000,"State",2025-12-30
"7865",2024-11-16,"Rhode Island","All",NA,0.42,0.14,0.18,NA,0.52,0.14,0.11,"Decreasing","No Change","Increasing","All","All","All",44000,"State",2025-12-30
"7866",2024-11-16,"South Carolina","All",NA,0.42,0.25,0.52,NA,0.44,0.23,0.33,"Decreasing","Increasing","Increasing","All","All","All",45000,"State",2025-12-30
"7867",2024-11-16,"Texas","All",NA,0.32,0.74,0.89,NA,0.3,0.62,0.66,"Decreasing","Increasing","Increasing","All","All","All",48000,"State",2025-12-30
"7868",2024-11-16,"Washington","All",NA,0.42,0.35,0.21,NA,0.52,0.28,0.13,"Decreasing","Increasing","Increasing","All","All","All",53000,"State",2025-12-30
"7869",2024-11-23,"Connecticut","All",NA,0.79,0.16,0.26,NA,0.81,0.13,0.19,"No Change","No Change","Increasing","All","All","All",9000,"State",2025-12-30
"7870",2024-11-23,"Georgia","All",NA,0.23,0.34,0.88,NA,0.24,0.27,0.69,"Decreasing","Increasing","Increasing","All","All","All",13000,"State",2025-12-30
"7871",2024-11-23,"Hawaii","All",NA,0.39,1.03,0.51,NA,0.47,0.88,0.52,"No Change","No Change","Increasing","All","All","All",15000,"State",2025-12-30
"7872",2024-11-23,"Illinois","All",NA,0.62,0.31,0.46,NA,0.58,0.25,0.31,"No Change","Increasing","Increasing","All","All","All",17000,"State",2025-12-30
"7873",2024-11-23,"Indiana","All",NA,0.69,0.29,0.21,NA,0.62,0.24,0.14,"No Change","Increasing","Increasing","All","All","All",18000,"State",2025-12-30
"7874",2024-11-23,"Maine","All",NA,0.88,0.06,0.02,NA,0.89,0.05,0.03,"Decreasing","No Change","No Change","All","All","All",23000,"State",2025-12-30
"7875",2024-11-23,"Nebraska","All",NA,0.44,0.1,0.04,NA,0.45,0.1,0.03,"No Change","No Change","No Change","All","All","All",31000,"State",2025-12-30
"7876",2024-11-23,"New York","All",NA,0.36,0.21,0.34,NA,0.36,0.15,0.27,"Decreasing","Increasing","Increasing","All","All","All",36000,"State",2025-12-30
"7877",2024-11-23,"Oregon","All",NA,0.48,0.71,0.1,NA,0.5,0.49,0.07,"Decreasing","Increasing","Increasing","All","All","All",41000,"State",2025-12-30
"7878",2024-11-23,"South Dakota","All",NA,1.13,0.2,0.05,NA,0.99,0.11,0.03,"No Change","No Change","No Change","All","All","All",46000,"State",2025-12-30
"7879",2024-11-23,"Utah","All",NA,0.83,0.52,0.06,NA,0.78,0.35,0.05,"No Change","Increasing","No Change","All","All","All",49000,"State",2025-12-30
"7880",2024-11-23,"Vermont","All",NA,0.62,0.03,0.03,NA,0.7,0.05,0.04,"Decreasing","No Change","No Change","All","All","All",50000,"State",2025-12-30
"7881",2024-11-23,"Washington","All",NA,0.42,0.52,0.27,NA,0.44,0.39,0.2,"Decreasing","Increasing","Increasing","All","All","All",53000,"State",2025-12-30
"7882",2024-11-23,"Wyoming","All",NA,0,0,0,NA,0,0,0,"Data Unavailable","Data Unavailable","Data Unavailable","All","All","All",56000,"State",2025-12-30
"7883",2024-11-30,"Alabama","All",NA,0.48,1.41,1.26,NA,0.41,1.06,1.04,"No Change","Increasing","Increasing","All","All","All",1000,"State",2025-12-30
"7884",2024-11-30,"Arizona","All",NA,1.84,3.47,0.08,NA,1.64,2.45,0.06,"Increasing","Increasing","Increasing","All","All","All",4000,"State",2025-12-30
"7885",2024-11-30,"Arkansas","All",NA,0.54,0.41,0.53,NA,0.45,0.32,0.46,"No Change","Increasing","Increasing","All","All","All",5000,"State",2025-12-30
"7886",2024-11-30,"Connecticut","All",NA,0.79,0.21,0.4,NA,0.77,0.17,0.27,"No Change","Increasing","Increasing","All","All","All",9000,"State",2025-12-30
"7887",2024-11-30,"Georgia","All",NA,0.26,0.4,0.98,NA,0.23,0.33,0.83,"Decreasing","Increasing","Increasing","All","All","All",13000,"State",2025-12-30
"7888",2024-11-30,"Idaho","All",NA,0.79,1.38,0.16,NA,0.7,0.94,0.12,"No Change","Increasing","Increasing","All","All","All",16000,"State",2025-12-30
"7889",2024-11-30,"Iowa","All",NA,0.74,0.28,0.18,NA,0.56,0.19,0.14,"No Change","Increasing","Increasing","All","All","All",19000,"State",2025-12-30
"7890",2024-11-30,"Louisiana","All",NA,0.4,2.39,1.21,NA,0.34,1.68,0.89,"Decreasing","Increasing","Increasing","All","All","All",22000,"State",2025-12-30
"7891",2024-11-30,"Maine","All",NA,0.86,0.08,0.06,NA,0.92,0.06,0.04,"No Change","No Change","No Change","All","All","All",23000,"State",2025-12-30
"7892",2024-11-30,"Minnesota","All",NA,1.16,0.56,0.14,NA,1.04,0.4,0.1,"Increasing","Increasing","Increasing","All","All","All",27000,"State",2025-12-30
"7893",2024-11-30,"New Hampshire","All",NA,0.75,0.57,0.33,NA,0.73,0.49,0.23,"No Change","Increasing","Increasing","All","All","All",33000,"State",2025-12-30
"7894",2024-11-30,"North Carolina","All",NA,0.42,1.23,0.6,NA,0.44,1.08,0.4,"Decreasing","Increasing","Increasing","All","All","All",37000,"State",2025-12-30
"7895",2024-11-30,"Ohio","All",NA,0.65,0.23,0.31,NA,0.57,0.19,0.22,"No Change","Increasing","Increasing","All","All","All",39000,"State",2025-12-30
"7896",2024-11-30,"Oregon","All",NA,0.44,1.03,0.13,NA,0.49,0.74,0.1,"Decreasing","Increasing","Increasing","All","All","All",41000,"State",2025-12-30
"7897",2024-11-30,"Pennsylvania","All",NA,0.59,0.36,0.42,NA,0.53,0.26,0.28,"No Change","Increasing","Increasing","All","All","All",42000,"State",2025-12-30
"7898",2024-11-30,"United States","All",NA,0.59,0.89,0.61,NA,0.53,0.67,0.47,"Increasing","Increasing","Increasing","All","All","All",0,"United States",2025-12-30
"7899",2024-12-07,"Arizona","All",NA,1.63,3.44,0.11,NA,1.7,3.04,0.08,"Increasing","Increasing","Increasing","All","All","All",4000,"State",2025-12-30
"7900",2024-12-07,"California","All",NA,0.44,1.67,0.26,NA,0.41,1.29,0.23,"Increasing","Increasing","Increasing","All","All","All",6000,"State",2025-12-30
"7901",2024-12-07,"Delaware","All",NA,0.91,0.69,1.34,NA,0.66,0.43,1.16,"Increasing","Increasing","Increasing","All","All","All",10000,"State",2025-12-30
"7902",2024-12-07,"Georgia","All",NA,0.29,0.54,0.92,NA,0.26,0.42,0.93,"No Change","Increasing","Increasing","All","All","All",13000,"State",2025-12-30
"7903",2024-12-07,"Idaho","All",NA,0.77,1.93,0.13,NA,0.76,1.46,0.13,"No Change","Increasing","No Change","All","All","All",16000,"State",2025-12-30
"7904",2024-12-07,"Indiana","All",NA,0.99,0.67,0.4,NA,0.85,0.45,0.32,"Increasing","Increasing","Increasing","All","All","All",18000,"State",2025-12-30
"7905",2024-12-07,"Kentucky","All",NA,1.18,0.68,0.8,NA,0.95,0.46,0.6,"Increasing","Increasing","Increasing","All","All","All",21000,"State",2025-12-30
"7906",2024-12-07,"Mississippi","All",NA,0.54,1.08,1.01,NA,0.47,0.88,1.16,"No Change","Increasing","Increasing","All","All","All",28000,"State",2025-12-30
"7907",2024-12-07,"Montana","All",NA,1.15,0.33,0.03,NA,1.03,0.27,0.04,"No Change","Increasing","No Change","All","All","All",30000,"State",2025-12-30
"7908",2024-12-07,"New Mexico","All",NA,2.01,1.23,0.09,NA,2.05,1.01,0.08,"Increasing","Increasing","Increasing","All","All","All",35000,"State",2025-12-30
"7909",2024-12-07,"Oklahoma","All",NA,0.93,0.64,0.39,NA,0.69,0.4,0.26,"Increasing","Increasing","Increasing","All","All","All",40000,"State",2025-12-30
"7910",2024-12-07,"Pennsylvania","All",NA,0.75,0.57,0.51,NA,0.63,0.39,0.39,"Increasing","Increasing","Increasing","All","All","All",42000,"State",2025-12-30
"7911",2024-12-07,"South Dakota","All",NA,1.45,0.37,0.13,NA,1.28,0.35,0.09,"Increasing","Increasing","Increasing","All","All","All",46000,"State",2025-12-30
"7912",2024-12-07,"Tennessee","All",NA,0.59,1.09,1.05,NA,0.55,0.79,1.03,"Increasing","Increasing","Increasing","All","All","All",47000,"State",2025-12-30
"7913",2024-12-14,"California","All",NA,0.46,2.51,0.3,NA,0.44,1.87,0.28,"Increasing","Increasing","Increasing","All","All","All",6000,"State",2025-12-30
"7914",2024-12-14,"Delaware","All",NA,1,1.47,1.76,NA,0.85,0.86,1.46,"Increasing","Increasing","Increasing","All","All","All",10000,"State",2025-12-30
"7915",2024-12-14,"Florida","All",NA,0.41,2.82,0.65,NA,0.38,2.27,0.69,"Increasing","Increasing","No Change","All","All","All",12000,"State",2025-12-30
"7916",2024-12-14,"Hawaii","All",NA,0.4,2.5,0.6,NA,0.39,1.97,0.57,"No Change","Increasing","No Change","All","All","All",15000,"State",2025-12-30
"7917",2024-12-14,"Idaho","All",NA,0.94,2.7,0.15,NA,0.83,2.01,0.15,"Increasing","Increasing","No Change","All","All","All",16000,"State",2025-12-30
"7918",2024-12-14,"Kentucky","All",NA,1.52,1.31,1.01,NA,1.21,0.81,0.8,"Increasing","Increasing","Increasing","All","All","All",21000,"State",2025-12-30
"7919",2024-12-14,"Maryland","All",NA,0.63,0.73,1.18,NA,0.55,0.49,1.09,"Increasing","Increasing","Increasing","All","All","All",24000,"State",2025-12-30
"7920",2024-12-14,"Michigan","All",NA,1.09,0.76,0.65,NA,1.02,0.49,0.52,"Increasing","Increasing","Increasing","All","All","All",26000,"State",2025-12-30
"7921",2024-12-14,"Montana","All",NA,1.15,0.75,0.08,NA,1.09,0.46,0.05,"No Change","Increasing","No Change","All","All","All",30000,"State",2025-12-30
"7922",2024-12-14,"Nebraska","All",NA,0.76,0.92,0.1,NA,0.71,0.52,0.09,"Increasing","Increasing","No Change","All","All","All",31000,"State",2025-12-30
"7923",2024-12-14,"South Dakota","All",NA,1.39,0.98,0.16,NA,1.37,0.61,0.12,"Increasing","Increasing","Increasing","All","All","All",46000,"State",2025-12-30
"7924",2024-12-14,"Texas","All",NA,0.43,2.41,1.12,NA,0.41,1.72,1.19,"Increasing","Increasing","Increasing","All","All","All",48000,"State",2025-12-30
"7925",2024-12-21,"Arizona","All",NA,1.31,6.91,0.22,NA,1.42,4.92,0.16,"Decreasing","Increasing","Increasing","All","All","All",4000,"State",2025-12-30
"7926",2024-12-21,"Delaware","All",NA,1.16,1.9,2.52,NA,1.03,1.37,1.89,"Increasing","Increasing","Increasing","All","All","All",10000,"State",2025-12-30
"7927",2024-12-21,"District of Columbia","All",NA,0.52,1.16,1.64,NA,0.46,0.77,1.38,"Increasing","Increasing","Increasing","All","All","All",11000,"State",2025-12-30
"7928",2024-12-21,"Georgia","All",NA,0.48,3.07,0.85,NA,0.38,1.71,0.85,"Increasing","Increasing","Decreasing","All","All","All",13000,"State",2025-12-30
"7929",2024-12-21,"Idaho","All",NA,1.14,4.87,0.26,NA,0.95,3.21,0.18,"Increasing","Increasing","No Change","All","All","All",16000,"State",2025-12-30
"7930",2024-12-21,"North Carolina","All",NA,0.91,3.25,1.59,NA,0.72,2.3,1.15,"Increasing","Increasing","Increasing","All","All","All",37000,"State",2025-12-30
